game_id,date,game_time,team_away,team_home,venue,game_type,status,home_score,away_score
778724,2025-03-08,2025-03-08T17:05:00Z,St. Louis Cardinals,Washington Nationals,CACTI Park of the Palm Beaches,S,Final,3,5
779126,2025-03-08,2025-03-08T18:05:00Z,Tampa Bay Rays,Baltimore Orioles,Ed Smith Stadium,S,Final,3,6
778873,2025-03-08,2025-03-08T18:05:00Z,Boston Red Sox,Minnesota Twins,Lee Health Sports Complex,S,Final,9,8
778908,2025-03-08,2025-03-08T18:05:00Z,Toronto Blue Jays,Philadelphia Phillies,BayCare Ballpark,S,Final,5,4
778697,2025-03-08,2025-03-08T18:05:00Z,Pittsburgh Pirates,Atlanta Braves,CoolToday Park,S,Final,6,5
778955,2025-03-08,2025-03-08T18:07:00Z,Detroit Tigers,Toronto Blue Jays,TD Ballpark,S,Final,5,0
778827,2025-03-08,2025-03-08T20:05:00Z,Arizona Diamondbacks,Cincinnati Reds,Goodyear Ballpark,S,Final,9,8
778751,2025-03-08,2025-03-08T20:05:00Z,Seattle Mariners,Chicago Cubs,Sloan Park,S,Final,9,8
778989,2025-03-08,2025-03-08T20:05:00Z,Kansas City Royals,San Francisco Giants,Scottsdale Stadium,S,Final,7,3
778930,2025-03-08,2025-03-08T20:05:00Z,Kansas City Royals,Texas Rangers,Surprise Stadium,S,Final,5,3
778853,2025-03-08,2025-03-08T20:05:00Z,Los Angeles Dodgers,Chicago White Sox,Camelback Ranch,S,Final,5,2
778792,2025-03-08,2025-03-08T20:10:00Z,Athletics,Colorado Rockies,Salt River Fields at Talking Stick,S,Final,1,8
779008,2025-03-08,2025-03-08T20:10:00Z,Cleveland Guardians,San Diego Padres,Peoria Stadium,S,Final,7,2
779095,2025-03-08,2025-03-08T20:10:00Z,Los Angeles Angels,Milwaukee Brewers,American Family Fields of Phoenix,S,Final,2,6
789465,2025-03-08,2025-03-08T21:05:00Z,Arizona Diamondbacks,Athletics,Las Vegas Ballpark,S,Final,4,2
778731,2025-03-08,2025-03-08T23:05:00Z,New York Yankees,Houston Astros,CACTI Park of the Palm Beaches,S,Final,5,2
779071,2025-03-08,2025-03-08T23:40:00Z,New York Mets,Miami Marlins,Roger Dean Chevrolet Stadium,S,Final,3,7
779110,2025-03-09,2025-03-09T17:05:00Z,Pittsburgh Pirates,Detroit Tigers,Publix Field at Joker Marchant Stadium,S,Final,5,3
778965,2025-03-09,2025-03-09T17:05:00Z,Toronto Blue Jays,Tampa Bay Rays,Charlotte Sports Park,S,Final,9,13
779125,2025-03-09,2025-03-09T17:05:00Z,Minnesota Twins,Baltimore Orioles,Ed Smith Stadium,S,Final,4,3
778907,2025-03-09,2025-03-09T17:05:00Z,Baltimore Orioles,Philadelphia Phillies,BayCare Ballpark,S,Final,12,2
778762,2025-03-09,2025-03-09T17:05:00Z,Atlanta Braves,Boston Red Sox,JetBlue Park,S,Final,7,3
778725,2025-03-09,2025-03-09T17:05:00Z,Miami Marlins,Houston Astros,CACTI Park of the Palm Beaches,S,Final,6,10
779072,2025-03-09,2025-03-09T17:05:00Z,New York Yankees,St. Louis Cardinals,Roger Dean Chevrolet Stadium,S,Final,6,5
778891,2025-03-09,2025-03-09T17:10:00Z,Washington Nationals,New York Mets,Clover Park,S,Final,7,6
789464,2025-03-09,2025-03-09T20:05:00Z,Arizona Diamondbacks,Athletics,Las Vegas Ballpark,S,Final,5,7
778851,2025-03-09,2025-03-09T20:05:00Z,Athletics,Los Angeles Dodgers,Camelback Ranch,S,Final,5,7
778753,2025-03-09,2025-03-09T20:05:00Z,San Francisco Giants,Chicago Cubs,Sloan Park,S,Final,6,8
778988,2025-03-09,2025-03-09T20:05:00Z,San Diego Padres,San Francisco Giants,Scottsdale Stadium,S,Final,7,4
778822,2025-03-09,2025-03-09T20:05:00Z,Chicago White Sox,Cleveland Guardians,Goodyear Ballpark,S,Final,1,0
778928,2025-03-09,2025-03-09T20:05:00Z,Milwaukee Brewers,Kansas City Royals,Surprise Stadium,S,Final,5,2
779158,2025-03-09,2025-03-09T20:10:00Z,Cincinnati Reds,Los Angeles Angels,Tempe Diablo Stadium,S,Final,4,1
779010,2025-03-09,2025-03-09T20:10:00Z,Colorado Rockies,Seattle Mariners,Peoria Stadium,S,Final,8,1
778790,2025-03-09,2025-03-09T20:10:00Z,Texas Rangers,Arizona Diamondbacks,Salt River Fields at Talking Stick,S,Final,14,1
778877,2025-03-10,2025-03-10T17:05:00Z,Philadelphia Phillies,Minnesota Twins,Lee Health Sports Complex,S,Final,1,4
778702,2025-03-10,2025-03-10T17:05:00Z,Tampa Bay Rays,Atlanta Braves,CoolToday Park,S,Final,3,4
779049,2025-03-10,2025-03-10T17:05:00Z,Detroit Tigers,New York Yankees,George M. Steinbrenner Field,S,Final,10,2
778956,2025-03-10,2025-03-10T17:07:00Z,Houston Astros,Toronto Blue Jays,TD Ballpark,S,Final,8,3
779067,2025-03-10,2025-03-10T17:10:00Z,Washington Nationals,Miami Marlins,Roger Dean Chevrolet Stadium,S,Final: Tied,9,9
778821,2025-03-10,2025-03-10T20:05:00Z,Chicago Cubs,Cleveland Guardians,Goodyear Ballpark,S,Final,4,7
778931,2025-03-10,2025-03-10T20:05:00Z,Cleveland Guardians,Kansas City Royals,Surprise Stadium,S,Final,2,5
778850,2025-03-10,2025-03-10T20:05:00Z,Arizona Diamondbacks,Los Angeles Dodgers,Camelback Ranch,S,Final,6,2
779137,2025-03-10,2025-03-10T20:05:00Z,Chicago White Sox,Athletics,Hohokam Stadium,S,Final,3,10
779153,2025-03-10,2025-03-10T20:10:00Z,Colorado Rockies,Los Angeles Angels,Tempe Diablo Stadium,S,Final,12,3
779009,2025-03-10,2025-03-10T20:10:00Z,Cincinnati Reds,San Diego Padres,Peoria Stadium,S,Final,3,9
778791,2025-03-10,2025-03-10T20:10:00Z,San Francisco Giants,Colorado Rockies,Salt River Fields at Talking Stick,S,Final,2,8
779093,2025-03-10,2025-03-10T20:10:00Z,Seattle Mariners,Milwaukee Brewers,American Family Fields of Phoenix,S,Final,7,5
779031,2025-03-10,2025-03-10T22:05:00Z,Baltimore Orioles,Pittsburgh Pirates,LECOM Park,S,Final,3,6
778726,2025-03-10,2025-03-10T22:05:00Z,Miami Marlins,Washington Nationals,CACTI Park of the Palm Beaches,S,Final,5,10
778892,2025-03-10,2025-03-10T22:10:00Z,St. Louis Cardinals,New York Mets,Clover Park,S,Final,8,0
778727,2025-03-11,2025-03-11T17:05:00Z,New York Mets,Houston Astros,CACTI Park of the Palm Beaches,S,Final,7,4
778767,2025-03-11,2025-03-11T17:05:00Z,Philadelphia Phillies,Boston Red Sox,JetBlue Park,S,Final,8,18
778700,2025-03-11,2025-03-11T17:05:00Z,Detroit Tigers,Atlanta Braves,CoolToday Park,S,Final,1,3
779070,2025-03-11,2025-03-11T17:05:00Z,Miami Marlins,St. Louis Cardinals,Roger Dean Chevrolet Stadium,S,Final,5,12
779048,2025-03-11,2025-03-11T17:05:00Z,Baltimore Orioles,New York Yankees,George M. Steinbrenner Field,S,Final,2,6
779030,2025-03-11,2025-03-11T17:05:00Z,New York Yankees,Pittsburgh Pirates,LECOM Park,S,Final,9,1
778954,2025-03-11,2025-03-11T17:07:00Z,Minnesota Twins,Toronto Blue Jays,TD Ballpark,S,Final,3,2
778824,2025-03-11,2025-03-11T20:05:00Z,Colorado Rockies,Cincinnati Reds,Goodyear Ballpark,S,Final,8,5
778852,2025-03-11,2025-03-11T20:05:00Z,Cleveland Guardians,Los Angeles Dodgers,Camelback Ranch,S,Final,10,4
778926,2025-03-11,2025-03-11T20:05:00Z,Los Angeles Angels,Texas Rangers,Surprise Stadium,S,Final,13,6
778754,2025-03-11,2025-03-11T20:05:00Z,Milwaukee Brewers,Chicago Cubs,Sloan Park,S,Final,7,9
778794,2025-03-11,2025-03-11T20:10:00Z,Kansas City Royals,Arizona Diamondbacks,Salt River Fields at Talking Stick,S,Final,3,2
779007,2025-03-11,2025-03-11T20:10:00Z,Chicago White Sox,San Diego Padres,Peoria Stadium,S,Final,7,5
778983,2025-03-11,2025-03-11T23:05:00Z,Athletics,San Francisco Giants,Scottsdale Stadium,S,Final,5,3
778728,2025-03-12,2025-03-12T17:05:00Z,Houston Astros,Washington Nationals,CACTI Park of the Palm Beaches,S,Final,9,3
779068,2025-03-12,2025-03-12T17:05:00Z,New York Mets,St. Louis Cardinals,Roger Dean Chevrolet Stadium,S,Final,0,2
779107,2025-03-12,2025-03-12T17:05:00Z,Tampa Bay Rays,Detroit Tigers,Publix Field at Joker Marchant Stadium,S,Final,5,1
779123,2025-03-12,2025-03-12T17:05:00Z,Atlanta Braves,Baltimore Orioles,Ed Smith Stadium,S,Final,5,13
779138,2025-03-12,2025-03-12T20:05:00Z,Arizona Diamondbacks,Athletics,Hohokam Stadium,S,Final,2,5
778823,2025-03-12,2025-03-12T20:05:00Z,San Francisco Giants,Cleveland Guardians,Goodyear Ballpark,S,Final,2,11
778927,2025-03-12,2025-03-12T20:05:00Z,Cincinnati Reds,Texas Rangers,Surprise Stadium,S,Final,4,3
778846,2025-03-12,2025-03-12T20:05:00Z,Los Angeles Angels,Chicago White Sox,Camelback Ranch,S,Final: Tied,1,1
778793,2025-03-12,2025-03-12T20:10:00Z,San Diego Padres,Colorado Rockies,Salt River Fields at Talking Stick,S,Final,13,2
779005,2025-03-12,2025-03-12T20:10:00Z,Kansas City Royals,Seattle Mariners,Peoria Stadium,S,Final,6,7
778764,2025-03-12,2025-03-12T22:05:00Z,Minnesota Twins,Boston Red Sox,JetBlue Park,S,Final,6,5
778729,2025-03-13,2025-03-13T17:05:00Z,St. Louis Cardinals,Houston Astros,CACTI Park of the Palm Beaches,S,Final: Tied,1,1
778967,2025-03-13,2025-03-13T17:05:00Z,Washington Nationals,Tampa Bay Rays,Charlotte Sports Park,S,Final,14,4
778875,2025-03-13,2025-03-13T17:05:00Z,Pittsburgh Pirates,Minnesota Twins,Lee Health Sports Complex,S,Final,15,3
778904,2025-03-13,2025-03-13T17:05:00Z,Atlanta Braves,Philadelphia Phillies,BayCare Ballpark,S,Final,16,9
779105,2025-03-13,2025-03-13T17:05:00Z,New York Yankees,Detroit Tigers,Publix Field at Joker Marchant Stadium,S,Final,6,8
778951,2025-03-13,2025-03-13T17:07:00Z,Baltimore Orioles,Toronto Blue Jays,TD Ballpark,S,Final,6,4
778889,2025-03-13,2025-03-13T17:10:00Z,Boston Red Sox,New York Mets,Clover Park,S,Final,2,3
779069,2025-03-13,2025-03-13T17:10:00Z,Houston Astros,Miami Marlins,Roger Dean Chevrolet Stadium,S,Final,5,10
778820,2025-03-13,2025-03-13T19:05:00Z,Athletics,Cincinnati Reds,Goodyear Ballpark,S,Final,1,12
778985,2025-03-13,2025-03-13T19:05:00Z,Texas Rangers,San Francisco Giants,Scottsdale Stadium,S,Final,3,7
778789,2025-03-13,2025-03-13T19:10:00Z,Cleveland Guardians,Colorado Rockies,Salt River Fields at Talking Stick,S,Final,6,4
778925,2025-03-13,2025-03-13T19:15:00Z,San Diego Padres,Kansas City Royals,Surprise Stadium,S,Final,6,5
778848,2025-03-13,2025-03-13T20:05:00Z,Milwaukee Brewers,Chicago White Sox,Camelback Ranch,S,Completed Early: Rain,3,9
779006,2025-03-13,2025-03-14T01:40:00Z,Arizona Diamondbacks,Seattle Mariners,Peoria Stadium,S,Cancelled,,
778701,2025-03-14,2025-03-14T17:05:00Z,Washington Nationals,Atlanta Braves,CoolToday Park,S,Final,3,5
779139,2025-03-14,2025-03-14T20:05:00Z,Los Angeles Angels,Athletics,Hohokam Stadium,S,Final,12,1
778818,2025-03-14,2025-03-14T20:05:00Z,Seattle Mariners,Cleveland Guardians,Goodyear Ballpark,S,Final,8,7
778845,2025-03-14,2025-03-14T20:05:00Z,Cincinnati Reds,Chicago White Sox,Camelback Ranch,S,Final,7,3
778784,2025-03-14,2025-03-14T20:10:00Z,Cincinnati Reds,Arizona Diamondbacks,Salt River Fields at Talking Stick,S,Final,2,1
779152,2025-03-14,2025-03-14T20:10:00Z,Kansas City Royals,Los Angeles Angels,Tempe Diablo Stadium,S,Final,8,9
779066,2025-03-14,2025-03-14T20:10:00Z,Boston Red Sox,Miami Marlins,Roger Dean Chevrolet Stadium,S,Final,4,9
779090,2025-03-14,2025-03-14T20:10:00Z,San Francisco Giants,Milwaukee Brewers,American Family Fields of Phoenix,S,Final,11,5
779029,2025-03-14,2025-03-14T22:05:00Z,Detroit Tigers,Pittsburgh Pirates,LECOM Park,S,Final,8,8
778717,2025-03-14,2025-03-14T22:05:00Z,Toronto Blue Jays,Houston Astros,CACTI Park of the Palm Beaches,S,Final,6,5
779124,2025-03-14,2025-03-14T22:05:00Z,Minnesota Twins,Baltimore Orioles,Ed Smith Stadium,S,Final,10,0
778876,2025-03-14,2025-03-14T22:05:00Z,Tampa Bay Rays,Minnesota Twins,Lee Health Sports Complex,S,Final,13,6
778890,2025-03-14,2025-03-14T22:10:00Z,St. Louis Cardinals,New York Mets,Clover Park,S,Final: Tied,3,3
779044,2025-03-14,2025-03-14T22:35:00Z,Philadelphia Phillies,New York Yankees,George M. Steinbrenner Field,S,Final,6,5
778924,2025-03-14,2025-03-15T01:05:00Z,Colorado Rockies,Texas Rangers,Surprise Stadium,S,Final,5,0
779004,2025-03-14,2025-03-15T01:40:00Z,Texas Rangers,San Diego Padres,Peoria Stadium,S,Final,9,8
790404,2025-03-15,2025-03-15T03:00:00Z,Chicago Cubs,Hanshin Tigers,Tokyo Dome,E,Final,3,0
790403,2025-03-15,2025-03-15T10:00:00Z,Los Angeles Dodgers,Tokyo Yomiuri Giants,Tokyo Dome,E,Final,1,5
778718,2025-03-15,2025-03-15T16:05:00Z,Miami Marlins,Houston Astros,CACTI Park of the Palm Beaches,S,Final,6,4
779027,2025-03-15,2025-03-15T17:05:00Z,Baltimore Orioles,Pittsburgh Pirates,LECOM Park,S,Final,15,5
779061,2025-03-15,2025-03-15T17:05:00Z,Toronto Blue Jays,St. Louis Cardinals,Roger Dean Chevrolet Stadium,S,Final,9,5
778906,2025-03-15,2025-03-15T17:05:00Z,Detroit Tigers,Philadelphia Phillies,BayCare Ballpark,S,Final: Tied,2,2
778766,2025-03-15,2025-03-15T17:05:00Z,Atlanta Braves,Boston Red Sox,JetBlue Park,S,Final,3,7
778968,2025-03-15,2025-03-15T17:05:00Z,New York Yankees,Tampa Bay Rays,Charlotte Sports Park,S,Final: Tied,7,7
778819,2025-03-15,2025-03-15T20:05:00Z,Kansas City Royals,Cincinnati Reds,Goodyear Ballpark,S,Final,7,13
778920,2025-03-15,2025-03-15T20:05:00Z,Cleveland Guardians,Kansas City Royals,Surprise Stadium,S,Final,5,7
778982,2025-03-15,2025-03-15T20:05:00Z,Seattle Mariners,San Francisco Giants,Scottsdale Stadium,S,Final,6,2
779136,2025-03-15,2025-03-15T20:05:00Z,Texas Rangers,Athletics,Hohokam Stadium,S,Final,3,4
778844,2025-03-15,2025-03-15T20:05:00Z,Colorado Rockies,Chicago White Sox,Camelback Ranch,S,Final,2,1
779000,2025-03-15,2025-03-15T20:10:00Z,San Diego Padres,Seattle Mariners,Peoria Stadium,S,Final,3,8
778787,2025-03-15,2025-03-15T20:10:00Z,Chicago White Sox,Arizona Diamondbacks,Salt River Fields at Talking Stick,S,Final,9,8
779151,2025-03-15,2025-03-15T20:10:00Z,Milwaukee Brewers,Los Angeles Angels,Tempe Diablo Stadium,S,Final,0,4
779091,2025-03-15,2025-03-15T20:10:00Z,Athletics,Milwaukee Brewers,American Family Fields of Phoenix,S,Final,8,0
778719,2025-03-15,2025-03-15T22:05:00Z,New York Mets,Washington Nationals,CACTI Park of the Palm Beaches,S,Final,4,1
778698,2025-03-15,2025-03-15T22:05:00Z,Minnesota Twins,Atlanta Braves,CoolToday Park,S,Final,0,4
790402,2025-03-16,2025-03-16T03:00:00Z,Los Angeles Dodgers,Hanshin Tigers,Tokyo Dome,E,Final,3,0
790401,2025-03-16,2025-03-16T10:00:00Z,Chicago Cubs,Tokyo Yomiuri Giants,Tokyo Dome,E,Final,2,4
779106,2025-03-16,2025-03-16T17:05:00Z,Baltimore Orioles,Detroit Tigers,Publix Field at Joker Marchant Stadium,S,Final,1,7
778720,2025-03-16,2025-03-16T17:05:00Z,Tampa Bay Rays,Washington Nationals,CACTI Park of the Palm Beaches,S,Final,5,11
778871,2025-03-16,2025-03-16T17:05:00Z,Boston Red Sox,Minnesota Twins,Lee Health Sports Complex,S,Final,5,6
779121,2025-03-16,2025-03-16T17:05:00Z,Philadelphia Phillies,Baltimore Orioles,Ed Smith Stadium,S,Final,1,12
779047,2025-03-16,2025-03-16T17:05:00Z,Pittsburgh Pirates,New York Yankees,George M. Steinbrenner Field,S,Final,3,4
778966,2025-03-16,2025-03-16T17:05:00Z,New York Yankees,Tampa Bay Rays,Charlotte Sports Park,S,Final,5,7
778946,2025-03-16,2025-03-16T17:07:00Z,Atlanta Braves,Toronto Blue Jays,TD Ballpark,S,Final,6,2
778888,2025-03-16,2025-03-16T17:10:00Z,Houston Astros,New York Mets,Clover Park,S,Final,0,5
779065,2025-03-16,2025-03-16T17:10:00Z,St. Louis Cardinals,Miami Marlins,Roger Dean Chevrolet Stadium,S,Final,11,5
778816,2025-03-16,2025-03-16T20:05:00Z,Seattle Mariners,Cincinnati Reds,Goodyear Ballpark,S,Final,3,8
778981,2025-03-16,2025-03-16T20:05:00Z,Athletics,San Francisco Giants,Scottsdale Stadium,S,Final,7,3
778922,2025-03-16,2025-03-16T20:05:00Z,Chicago White Sox,Texas Rangers,Surprise Stadium,S,Final,6,7
778785,2025-03-16,2025-03-16T20:10:00Z,Kansas City Royals,Colorado Rockies,Salt River Fields at Talking Stick,S,Final,2,10
779149,2025-03-16,2025-03-16T20:10:00Z,San Diego Padres,Los Angeles Angels,Tempe Diablo Stadium,S,Final,2,4
779003,2025-03-16,2025-03-16T20:10:00Z,Arizona Diamondbacks,San Diego Padres,Peoria Stadium,S,Final,4,5
779092,2025-03-16,2025-03-16T20:10:00Z,Cleveland Guardians,Milwaukee Brewers,American Family Fields of Phoenix,S,Final,8,2
778765,2025-03-17,2025-03-17T17:05:00Z,Baltimore Orioles,Boston Red Sox,JetBlue Park,S,Final,3,12
779108,2025-03-17,2025-03-17T17:05:00Z,Pittsburgh Pirates,Detroit Tigers,Publix Field at Joker Marchant Stadium,S,Final,9,6
778722,2025-03-17,2025-03-17T17:05:00Z,St. Louis Cardinals,Washington Nationals,CACTI Park of the Palm Beaches,S,Final,2,6
779024,2025-03-17,2025-03-17T17:05:00Z,Minnesota Twins,Pittsburgh Pirates,LECOM Park,S,Final,4,2
778903,2025-03-17,2025-03-17T17:05:00Z,Toronto Blue Jays,Philadelphia Phillies,BayCare Ballpark,S,Final,4,2
778696,2025-03-17,2025-03-17T17:05:00Z,Boston Red Sox,Atlanta Braves,CoolToday Park,S,Final,1,2
778948,2025-03-17,2025-03-17T17:07:00Z,New York Yankees,Toronto Blue Jays,TD Ballpark,S,Final,6,5
778884,2025-03-17,2025-03-17T17:10:00Z,Tampa Bay Rays,New York Mets,Clover Park,S,Final,0,2
779063,2025-03-17,2025-03-17T17:10:00Z,New York Mets,Miami Marlins,Roger Dean Chevrolet Stadium,S,Final,5,6
778923,2025-03-17,2025-03-17T20:05:00Z,Arizona Diamondbacks,Kansas City Royals,Surprise Stadium,S,Final,12,1
779140,2025-03-17,2025-03-17T20:05:00Z,Seattle Mariners,Athletics,Hohokam Stadium,S,Final,7,6
778843,2025-03-17,2025-03-17T20:05:00Z,San Francisco Giants,Chicago White Sox,Camelback Ranch,S,Final,0,3
778788,2025-03-17,2025-03-17T20:10:00Z,Los Angeles Angels,Arizona Diamondbacks,Salt River Fields at Talking Stick,S,Final,5,11
778999,2025-03-17,2025-03-17T20:10:00Z,Milwaukee Brewers,San Diego Padres,Peoria Stadium,S,Final,14,8
778815,2025-03-17,2025-03-18T01:05:00Z,Cincinnati Reds,Cleveland Guardians,Goodyear Ballpark,S,Final,3,0
778563,2025-03-18,2025-03-18T10:10:00Z,Los Angeles Dodgers,Chicago Cubs,Tokyo Dome,R,Final,1,4
778870,2025-03-18,2025-03-18T17:05:00Z,Detroit Tigers,Minnesota Twins,Lee Health Sports Complex,S,Final,5,6
779025,2025-03-18,2025-03-18T17:05:00Z,Philadelphia Phillies,Pittsburgh Pirates,LECOM Park,S,Final,3,2
779062,2025-03-18,2025-03-18T17:05:00Z,Miami Marlins,St. Louis Cardinals,Roger Dean Chevrolet Stadium,S,Final: Tied,4,4
779043,2025-03-18,2025-03-18T17:05:00Z,Boston Red Sox,New York Yankees,George M. Steinbrenner Field,S,Final: Tied,4,4
778812,2025-03-18,2025-03-18T20:05:00Z,Los Angeles Angels,Cincinnati Reds,Goodyear Ballpark,S,Final,1,0
779001,2025-03-18,2025-03-18T20:10:00Z,Milwaukee Brewers,Seattle Mariners,Peoria Stadium,S,Final,9,3
778716,2025-03-18,2025-03-18T22:05:00Z,Washington Nationals,Houston Astros,CACTI Park of the Palm Beaches,S,Final,3,4
779119,2025-03-18,2025-03-18T22:05:00Z,Toronto Blue Jays,Baltimore Orioles,Ed Smith Stadium,S,Final,8,2
778979,2025-03-18,2025-03-19T01:05:00Z,San Diego Padres,San Francisco Giants,Scottsdale Stadium,S,Final,4,3
778921,2025-03-18,2025-03-19T01:05:00Z,Cleveland Guardians,Texas Rangers,Surprise Stadium,S,Final,7,3
778783,2025-03-18,2025-03-19T01:40:00Z,San Francisco Giants,Colorado Rockies,Salt River Fields at Talking Stick,S,Final,3,1
778564,2025-03-19,2025-03-19T10:10:00Z,Los Angeles Dodgers,Chicago Cubs,Tokyo Dome,R,Final,3,6
778768,2025-03-19,2025-03-19T17:05:00Z,Detroit Tigers,Boston Red Sox,JetBlue Park,S,Final,6,4
779058,2025-03-19,2025-03-19T17:05:00Z,Washington Nationals,St. Louis Cardinals,Roger Dean Chevrolet Stadium,S,Final,7,1
778964,2025-03-19,2025-03-19T17:05:00Z,Pittsburgh Pirates,Tampa Bay Rays,Charlotte Sports Park,S,Final,5,2
778900,2025-03-19,2025-03-19T17:05:00Z,New York Yankees,Philadelphia Phillies,BayCare Ballpark,S,Final,7,9
778813,2025-03-19,2025-03-19T20:05:00Z,Athletics,Cleveland Guardians,Goodyear Ballpark,S,Final,3,8
779150,2025-03-19,2025-03-19T20:10:00Z,Cleveland Guardians,Los Angeles Angels,Tempe Diablo Stadium,S,Final,6,3
778782,2025-03-19,2025-03-19T20:10:00Z,Colorado Rockies,Arizona Diamondbacks,Salt River Fields at Talking Stick,S,Final,1,0
779002,2025-03-19,2025-03-19T20:10:00Z,Texas Rangers,Seattle Mariners,Peoria Stadium,S,Final,3,2
779088,2025-03-19,2025-03-19T20:10:00Z,Chicago White Sox,Milwaukee Brewers,American Family Fields of Phoenix,S,Final,5,4
778715,2025-03-19,2025-03-19T22:05:00Z,New York Mets,Houston Astros,CACTI Park of the Palm Beaches,S,Final,2,8
779042,2025-03-19,2025-03-19T22:35:00Z,Atlanta Braves,New York Yankees,George M. Steinbrenner Field,S,Final,0,4
778917,2025-03-19,2025-03-20T01:05:00Z,San Francisco Giants,Kansas City Royals,Surprise Stadium,S,Final,1,3
778694,2025-03-20,2025-03-20T17:05:00Z,Philadelphia Phillies,Atlanta Braves,CoolToday Park,S,Final,7,0
778950,2025-03-20,2025-03-20T17:07:00Z,Tampa Bay Rays,Toronto Blue Jays,TD Ballpark,S,Final,4,1
779060,2025-03-20,2025-03-20T17:10:00Z,Houston Astros,Miami Marlins,Roger Dean Chevrolet Stadium,S,Final,0,11
778814,2025-03-20,2025-03-20T20:05:00Z,Kansas City Royals,Cincinnati Reds,Goodyear Ballpark,S,Final,8,11
778839,2025-03-20,2025-03-20T20:05:00Z,Los Angeles Angels,Chicago White Sox,Camelback Ranch,S,Final,2,1
778775,2025-03-20,2025-03-20T20:10:00Z,Athletics,Arizona Diamondbacks,Salt River Fields at Talking Stick,S,Final,11,3
778713,2025-03-20,2025-03-20T22:05:00Z,New York Mets,Washington Nationals,CACTI Park of the Palm Beaches,S,Final,3,10
778872,2025-03-20,2025-03-20T22:05:00Z,Boston Red Sox,Minnesota Twins,Lee Health Sports Complex,S,Final,2,1
779120,2025-03-20,2025-03-20T22:05:00Z,New York Yankees,Baltimore Orioles,Ed Smith Stadium,S,Final,7,9
778918,2025-03-20,2025-03-21T01:05:00Z,Colorado Rockies,Texas Rangers,Surprise Stadium,S,Final,4,7
778998,2025-03-20,2025-03-21T01:40:00Z,Texas Rangers,San Diego Padres,Peoria Stadium,S,Final,5,3
779059,2025-03-21,2025-03-21T17:05:00Z,Houston Astros,St. Louis Cardinals,Roger Dean Chevrolet Stadium,S,Final,3,5
778901,2025-03-21,2025-03-21T17:05:00Z,Minnesota Twins,Philadelphia Phillies,BayCare Ballpark,S,Final,6,3
778961,2025-03-21,2025-03-21T17:05:00Z,Atlanta Braves,Tampa Bay Rays,Charlotte Sports Park,S,Final,3,7
778947,2025-03-21,2025-03-21T17:07:00Z,Philadelphia Phillies,Toronto Blue Jays,TD Ballpark,S,Final,11,7
778885,2025-03-21,2025-03-21T17:10:00Z,St. Louis Cardinals,New York Mets,Clover Park,S,Final,3,2
779148,2025-03-21,2025-03-21T19:10:00Z,Texas Rangers,Los Angeles Angels,Tempe Diablo Stadium,S,Final: Tied,3,3
779131,2025-03-21,2025-03-21T20:05:00Z,Kansas City Royals,Athletics,Hohokam Stadium,S,Final,10,1
778747,2025-03-21,2025-03-21T20:05:00Z,San Diego Padres,Chicago Cubs,Sloan Park,S,Final,1,5
778919,2025-03-21,2025-03-21T20:05:00Z,Seattle Mariners,Kansas City Royals,Surprise Stadium,S,Final,8,7
778980,2025-03-21,2025-03-21T20:05:00Z,Cleveland Guardians,San Francisco Giants,Scottsdale Stadium,S,Final,5,4
